Module,Offered,Group,Language,Activity,Day,Time,Venue,Campus,Study Prog
JPO 110,S1,G02,E,L3,Thursday,11:30 - 13:20,Eng NS2 Comp Lab 1,HATFIELD,b1m1r1
JPO 110,S1,G02,E,L3,Thursday,11:30 - 13:20,Eng NS2 Comp Lab 2,HATFIELD,b1m1r1
JPO 110,S1,G02,E,L3,Thursday,11:30 - 13:20,Eng NS2 Comp Lab 3,HATFIELD,b1m1r1
JPO 110,S1,G02,E,L3,Thursday,11:30 - 13:20,Eng NS2 Comp Lab 4,HATFIELD,b1m1r1
JPO 111,S1,G01,E,L1,Tuesday,07:30 - 09:20,North hall,HATFIELD,c1e1n1p1s1z1
JPO 111,S1,T01,E,T1,Tuesday,13:30 - 14:20,Eng II 3-34,HATFIELD,p1s1
JPO 111,S1,T01,E,T2,Wednesday,11:30 - 12:20,Eng II 4-30,HATFIELD,p1s1
JPO 111,S1,T01,E,T3,Thursday,09:30 - 10:20,Eng II 4-21,HATFIELD,p1s1
JPO 111,S1,T02,E,T1,Tuesday,13:30 - 14:20,Eng II 3-31,HATFIELD,c1n1
JPO 111,S1,T02,E,T2,Wednesday,09:30 - 10:20,Eng II 4-30,HATFIELD,c1n1
JPO 111,S1,T02,E,T3,Thursday,11:30 - 12:20,Eng II 4-21,HATFIELD,c1n1
JPO 111,S1,T03,E,T1,Tuesday,14:30 - 15:20,Eng II 3-34,HATFIELD,e1z1
JPO 111,S1,T03,E,T2,Wednesday,10:30 - 11:20,Eng II 4-30,HATFIELD,e1z1
JPO 111,S1,T03,E,T3,Thursday,10:30 - 11:20,Eng II 4-21,HATFIELD,e1z1
JPO 112,S1,G01,E,L1,Tuesday,09:30 - 10:20,Eng III - 4,HATFIELD,b2c2m2
JPO 112,S1,G02,E,L1,Tuesday,08:30 - 09:20,Eng III - 4,HATFIELD,e2n2p2r2s2z2
JPO 112,S1,T01,E,T1,Wednesday,12:30 - 13:20,Eng II 4-21,HATFIELD,b2c2
JPO 112,S1,T01,E,T2,Thursday,13:30 - 14:20,Eng II 4-36,HATFIELD,b2c2
JPO 112,S1,T01,E,T3,Friday,09:30 - 10:20,Eng II 4-36,HATFIELD,b2c2
JPO 112,S1,T02,E,T1,Wednesday,11:30 - 12:20,Eng II 4-21,HATFIELD,e2s2
JPO 112,S1,T02,E,T2,Thursday,10:30 - 11:20,Eng II 3-40,HATFIELD,e2s2
JPO 112,S1,T02,E,T3,Friday,12:30 - 13:20,Eng II 4-36,HATFIELD,e2s2
JPO 112,S1,T03,E,T1,Wednesday,10:30 - 11:20,Eng II 4-21,HATFIELD,m2
JPO 112,S1,T03,E,T2,Thursday,09:30 - 10:20,Eng II 3-40,HATFIELD,m2
JPO 112,S1,T03,E,T3,Friday,10:30 - 11:20,Eng II 4-36,HATFIELD,m2
JPO 112,S1,T04,E,T1,Wednesday,09:30 - 10:20,Eng II 4-21,HATFIELD,n2p2r2z2
JPO 112,S1,T04,E,T2,Thursday,12:30 - 13:20,Eng II 4-36,HATFIELD,n2p2r2z2
JPO 112,S1,T04,E,T3,Friday,11:30 - 12:20,Eng II 4-36,HATFIELD,n2p2r2z2
JPO 113,S1,G01,E,L1,Tuesday,08:30 - 09:20,Eng II 2-36,HATFIELD,b2c2m2
JPO 113,S1,G02,E,L1,Tuesday,09:30 - 10:20,Eng II 2-36,HATFIELD,e2n2p2s2z2
JPO 113,S1,T01,E,T1,Monday,13:30 - 14:20,Eng I 1-2,HATFIELD,b2c2
JPO 113,S1,T01,E,T2,Thursday,09:30 - 10:20,Eng II 3-34,HATFIELD,b2c2
JPO 113,S1,T01,E,T3,Friday,10:30 - 11:20,Eng II 3-34,HATFIELD,b2c2
JPO 113,S1,T02,E,T1,Monday,12:30 - 13:20,Eng I 1-1,HATFIELD,e2s2
JPO 113,S1,T02,E,T2,Thursday,13:30 - 14:20,Eng II 3-34,HATFIELD,e2s2
JPO 113,S1,T02,E,T3,Friday,11:30 - 12:20,Eng II 3-34,HATFIELD,e2s2
JPO 113,S1,T03,E,T1,Monday,11:30 - 12:20,Eng I 1-1,HATFIELD,m2
JPO 113,S1,T03,E,T2,Thursday,12:30 - 13:20,Eng II 3-34,HATFIELD,m2
JPO 113,S1,T03,E,T3,Friday,09:30 - 10:20,Eng II 3-34,HATFIELD,m2
JPO 113,S1,T04,E,T1,Monday,14:30 - 15:20,Eng I 1-2,HATFIELD,n2p2z2
JPO 113,S1,T04,E,T2,Thursday,10:30 - 11:20,Eng II 3-34,HATFIELD,n2p2z2
JPO 113,S1,T04,E,T3,Friday,12:30 - 13:20,Eng II 3-34,HATFIELD,n2p2z2
JPO 114,S1,G01,E,L1,Monday,11:30 - 12:20,Eng II 3-25,HATFIELD,r2
JPO 114,S1,G01,E,T1,Tuesday,12:30 - 13:20,Eng NS2 Comp Lab 3,HATFIELD,r2
JPO 114,S1,G01,E,T2,Friday,09:30 - 11:20,Eng NS2 Comp Lab 3,HATFIELD,r2
JPO 116,S1,G01,E,L1,Wednesday,12:30 - 13:20,Eng III - 1,HATFIELD,b1c1e1n1p1s1z1
JPO 116,S1,G02,E,L1,Wednesday,11:30 - 12:20,Eng III - 1,HATFIELD,m1r1
JPO 116,S1,T01,E,T1,Monday,12:30 - 13:20,Eng II 4-36,HATFIELD,b1c1
JPO 116,S1,T01,E,T2,Thursday,10:30 - 11:20,Eng III - 3,HATFIELD,b1c1
JPO 116,S1,T01,E,T3,Friday,07:30 - 08:20,Eng NS2 Comp Lab 1,HATFIELD,b1c1
JPO 116,S1,T02,E,T1,Monday,14:30 - 15:20,Eng II 4-36,HATFIELD,e1n1p1
JPO 116,S1,T02,E,T2,Thursday,12:30 - 13:20,Eng III - 3,HATFIELD,e1n1p1
JPO 116,S1,T02,E,T3,Friday,11:30 - 12:20,Eng NS2 Comp Lab 1,HATFIELD,e1n1p1
JPO 116,S1,T03,E,T1,Monday,10:30 - 11:20,Eng II 4-36,HATFIELD,m1r1
JPO 116,S1,T03,E,T2,Thursday,13:30 - 14:20,Eng III - 3,HATFIELD,m1r1
JPO 116,S1,T03,E,T3,Friday,07:30 - 08:20,Eng NS2 Comp Lab 1,HATFIELD,m1r1
JPO 116,S1,T04,E,T1,Monday,11:30 - 12:20,Eng II 4-36,HATFIELD,m1
JPO 116,S1,T04,E,T2,Thursday,14:30 - 15:20,Eng III - 3,HATFIELD,m1
JPO 116,S1,T04,E,T3,Friday,07:30 - 08:20,Eng NS2 Comp Lab 2,HATFIELD,m1
JPO 116,S1,T05,E,T1,Monday,13:30 - 14:20,Eng II 4-36,HATFIELD,s1z1
JPO 116,S1,T05,E,T2,Thursday,11:30 - 12:20,Eng III - 3,HATFIELD,s1z1
JPO 116,S1,T05,E,T3,Friday,08:30 - 09:20,Eng NS2 Comp Lab 1,HATFIELD,s1z1
JPO 120,S2,G01,E,L1,Monday,11:30 - 13:20,Eng NS2 Comp Lab 1,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L1,Monday,11:30 - 13:20,Eng NS2 Comp Lab 2,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L1,Monday,11:30 - 13:20,Eng NS2 Comp Lab 3,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L1,Monday,11:30 - 13:20,Eng NS2 Comp Lab 4,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L2,Thursday,10:30 - 12:20,Eng NS2 Comp Lab 1,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L2,Thursday,10:30 - 12:20,Eng NS2 Comp Lab 2,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L2,Thursday,10:30 - 12:20,Eng NS2 Comp Lab 3,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L2,Thursday,10:30 - 12:20,Eng NS2 Comp Lab 4,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L3,Friday,13:30 - 15:20,Eng NS2 Comp Lab 1,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L3,Friday,13:30 - 15:20,Eng NS2 Comp Lab 2,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L3,Friday,13:30 - 15:20,Eng NS2 Comp Lab 3,HATFIELD,b1c1m1
JPO 120,S2,G01,E,L3,Friday,13:30 - 15:20,Eng NS2 Comp Lab 4,HATFIELD,b1c1m1
JPO 120,S2,G02,E,L1,Tuesday,10:30 - 12:20,Eng NS2 Comp Lab 1,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L1,Tuesday,10:30 - 12:20,Eng NS2 Comp Lab 2,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L1,Tuesday,10:30 - 12:20,Eng NS2 Comp Lab 3,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L1,Tuesday,10:30 - 12:20,Eng NS2 Comp Lab 4,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L2,Thursday,13:30 - 15:20,Eng NS2 Comp Lab 1,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L2,Thursday,13:30 - 15:20,Eng NS2 Comp Lab 2,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L2,Thursday,13:30 - 15:20,Eng NS2 Comp Lab 3,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L2,Thursday,13:30 - 15:20,Eng NS2 Comp Lab 4,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L3,Friday,09:30 - 11:20,Eng NS2 Comp Lab 1,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L3,Friday,09:30 - 11:20,Eng NS2 Comp Lab 2,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L3,Friday,09:30 - 11:20,Eng NS2 Comp Lab 3,HATFIELD,e1n1p1r1s1z1
JPO 120,S2,G02,E,L3,Friday,09:30 - 11:20,Eng NS2 Comp Lab 4,HATFIELD,e1n1p1r1s1z1
JPO 121,S2,G01,E,L1,Tuesday,13:30 - 14:20,Eng II 4-21,HATFIELD,c2
JPO 121,S2,T01,E,T1,Thursday,10:30 - 11:20,Eng II 3-25,HATFIELD,c2
JPO 121,S2,T01,E,T2,Friday,08:30 - 09:20,Eng II 4-21,HATFIELD,c2
JPO 121,S2,T01,E,T3,Friday,09:30 - 10:20,Eng II 4-21,HATFIELD,c2
JPO 122,S2,G01,E,L1,Monday,10:30 - 11:20,Muller hall,HATFIELD,c1e1n1p1s1z1
JPO 122,S2,T01,E,T1,Wednesday,10:30 - 11:20,Eng III - 3,HATFIELD,e1n1p1z1
JPO 122,S2,T01,E,T2,Thursday,07:30 - 08:20,Eng III - 5,HATFIELD,e1n1p1z1
JPO 122,S2,T01,E,T3,Friday,11:30 - 12:20,Eng III - 3,HATFIELD,e1n1p1z1
JPO 122,S2,T02,E,T1,Wednesday,11:30 - 12:20,Eng III - 3,HATFIELD,c1s1
JPO 122,S2,T02,E,T2,Thursday,08:30 - 09:20,Eng III - 5,HATFIELD,c1s1
JPO 122,S2,T02,E,T3,Friday,12:30 - 13:20,Eng III - 3,HATFIELD,c1s1
JPO 122,S2,T03,E,T1,Wednesday,10:30 - 11:20,Eng II 3-34,HATFIELD,s1
JPO 122,S2,T03,E,T2,Thursday,07:30 - 08:20,Eng II 3-31,HATFIELD,s1
JPO 122,S2,T03,E,T3,Friday,11:30 - 12:20,Eng II 3-31,HATFIELD,s1
JPO 123,S2,G01,E,L1,Monday,10:30 - 11:20,Eng III - 6,HATFIELD,b2e2m2n2p2r2s2z2
JPO 123,S2,T01,E,T1,Tuesday,10:30 - 11:20,Eng II 3-34,HATFIELD,m2
JPO 123,S2,T01,E,T2,Wednesday,10:30 - 11:20,Eng II 3-31,HATFIELD,m2
JPO 123,S2,T01,E,T3,Thursday,10:30 - 11:20,Eng II 4-36,HATFIELD,m2
JPO 123,S2,T02,E,T1,Tuesday,13:30 - 14:20,Eng II 3-31,HATFIELD,e2p2z2
JPO 123,S2,T02,E,T2,Wednesday,11:30 - 12:20,Eng II 3-31,HATFIELD,e2p2z2
JPO 123,S2,T02,E,T3,Thursday,14:30 - 15:20,Eng II 4-36,HATFIELD,e2p2z2
JPO 123,S2,T03,E,T1,Tuesday,09:30 - 10:20,Eng II 3-34,HATFIELD,b2n2r2
JPO 123,S2,T03,E,T2,Wednesday,09:30 - 10:20,Eng II 3-31,HATFIELD,b2n2r2
JPO 123,S2,T03,E,T3,Thursday,12:30 - 13:20,Eng II 4-36,HATFIELD,b2n2r2
JPO 123,S2,T04,E,T1,Tuesday,08:30 - 09:20,Eng II 3-34,HATFIELD,s2
JPO 123,S2,T04,E,T2,Wednesday,12:30 - 13:20,Eng II 3-31,HATFIELD,s2
JPO 123,S2,T04,E,T3,Thursday,11:30 - 12:20,Eng II 4-36,HATFIELD,s2
JPO 124,S2,G01,E,L1,Monday,09:30 - 10:20,Eng I 1-3,HATFIELD,r2
JPO 124,S2,T01,E,T1,Wednesday,10:30 - 11:20,Eng NS2 Comp Lab 3,HATFIELD,r2
JPO 124,S2,T01,E,T2,Friday,11:30 - 13:20,Eng NS2 Comp Lab 3,HATFIELD,r2
JPO 125,S2,G01,E,L1,Monday,09:30 - 10:20,Eng III - 3,HATFIELD,b2c2p2r1s2z2
JPO 125,S2,G02,E,L1,Monday,08:30 - 09:20,Eng III - 3,HATFIELD,e2m2n2
JPO 125,S2,T01,E,T1,Tuesday,08:30 - 09:20,Eng I 1-3,HATFIELD,b2c2z2
JPO 125,S2,T01,E,T2,Wednesday,08:30 - 09:20,Eng II 4-21,HATFIELD,b2c2z2
JPO 125,S2,T01,E,T3,Thursday,11:30 - 12:20,Eng III - 4,HATFIELD,b2c2z2
JPO 125,S2,T02,E,T1,Tuesday,13:30 - 14:20,Eng I 1-3,HATFIELD,r1s2
JPO 125,S2,T02,E,T2,Wednesday,11:30 - 12:20,Eng II 4-38,HATFIELD,r1s2
JPO 125,S2,T02,E,T3,Thursday,10:30 - 11:20,Eng III - 4,HATFIELD,r1s2
JPO 125,S2,T03,E,T1,Tuesday,09:30 - 10:20,Eng I 1-3,HATFIELD,m2
JPO 125,S2,T03,E,T2,Wednesday,12:30 - 13:20,Eng II 4-38,HATFIELD,m2
JPO 125,S2,T03,E,T3,Thursday,14:30 - 15:20,Eng II 4-30,HATFIELD,m2
JPO 125,S2,T04,E,T1,Tuesday,14:30 - 15:20,Eng I 1-3,HATFIELD,e2n2p2
JPO 125,S2,T04,E,T2,Wednesday,10:30 - 11:20,Eng II 4-38,HATFIELD,e2n2p2
JPO 125,S2,T04,E,T3,Thursday,13:30 - 14:20,Eng II 4-30,HATFIELD,e2n2p2
JPO 126,S2,G01,E,L1,Monday,12:30 - 13:20,Eng III - 3,HATFIELD,r1s1z1
JPO 126,S2,G02,E,L1,Monday,13:30 - 14:20,Eng III - 3,HATFIELD,b1c1e1
JPO 126,S2,G03,E,L1,Monday,13:30 - 14:20,Eng III - 1,HATFIELD,m1n1p1
JPO 126,S2,T01,E,T1,Tuesday,08:30 - 09:20,Eng II 4-30,HATFIELD,e1n1p1
JPO 126,S2,T01,E,T2,Wednesday,09:30 - 10:20,Eng NS2 Comp Lab 1,HATFIELD,e1n1p1
JPO 126,S2,T01,E,T3,Thursday,10:30 - 11:20,Eng II 4-21,HATFIELD,e1n1p1
JPO 126,S2,T02,E,T1,Tuesday,11:30 - 12:20,Eng II 4-36,HATFIELD,b1c1
JPO 126,S2,T02,E,T2,Wednesday,10:30 - 11:20,Eng NS2 Comp Lab 1,HATFIELD,b1c1
JPO 126,S2,T02,E,T3,Thursday,13:30 - 14:20,Eng II 4-21,HATFIELD,b1c1
JPO 126,S2,T03,E,T1,Tuesday,10:30 - 11:20,Eng II 4-36,HATFIELD,m1
JPO 126,S2,T03,E,T2,Wednesday,10:30 - 11:20,Eng NS2 Comp Lab 2,HATFIELD,m1
JPO 126,S2,T03,E,T3,Thursday,12:30 - 13:20,Eng II 4-21,HATFIELD,m1
JPO 126,S2,T04,E,T1,Tuesday,12:30 - 13:20,Eng II 4-36,HATFIELD,m1
JPO 126,S2,T04,E,T2,Wednesday,10:30 - 11:20,Eng NS2 Comp Lab 1,HATFIELD,m1
JPO 126,S2,T04,E,T3,Thursday,09:30 - 10:20,Eng II 4-30,HATFIELD,m1
JPO 126,S2,T05,E,T1,Tuesday,07:30 - 08:20,Eng II 4-30,HATFIELD,r1s1z1
JPO 126,S2,T05,E,T2,Wednesday,09:30 - 10:20,Eng NS2 Comp Lab 1,HATFIELD,r1s1z1
JPO 126,S2,T05,E,T3,Thursday,11:30 - 12:20,Eng II 4-21,HATFIELD,r1s1z1
JPO 126,S2,T06,E,T1,Tuesday,12:30 - 13:20,Eng II 4-21,HATFIELD,s1
JPO 126,S2,T06,E,T2,Wednesday,09:30 - 10:20,Eng NS2 Comp Lab 2,HATFIELD,s1
JPO 126,S2,T06,E,T3,Thursday,11:30 - 12:20,Eng II 3-31,HATFIELD,s1
JPO 152,S1,G01,E,L1,Monday,13:30 - 15:20,Eng III - 6,HATFIELD,b1m1r1
JPO 152,S1,T01,E,T1,Wednesday,08:30 - 09:20,Eng II 4-36,HATFIELD,m1
JPO 152,S1,T01,E,T2,Thursday,08:30 - 09:20,Eng II 4-21,HATFIELD,m1
JPO 152,S1,T01,E,T3,Friday,12:30 - 13:20,Eng I 1-2,HATFIELD,m1
JPO 152,S1,T02,E,T1,Wednesday,09:30 - 10:20,Eng II 4-36,HATFIELD,m1
JPO 152,S1,T02,E,T2,Thursday,09:30 - 10:20,Eng I 1-4,HATFIELD,m1
JPO 152,S1,T02,E,T3,Friday,11:30 - 12:20,Eng I 1-2,HATFIELD,m1
JPO 152,S1,T03,E,T1,Wednesday,08:30 - 09:20,Eng I 1-2,HATFIELD,b1r1
JPO 152,S1,T03,E,T2,Thursday,08:30 - 09:20,Eng I 1-4,HATFIELD,b1r1
JPO 152,S1,T03,E,T3,Friday,12:30 - 13:20,Eng II 4-30,HATFIELD,b1r1
JPO 161,S2,G01,E,L1,Tuesday,07:30 - 08:20,Eng II 4-38,HATFIELD,b1m1
JPO 161,S2,T01,E,T1,Tuesday,08:30 - 09:20,Eng II 4-38,HATFIELD,m1
JPO 161,S2,T01,E,T2,Wednesday,09:30 - 10:20,Eng II 3-34,HATFIELD,m1
JPO 161,S2,T01,E,T3,Friday,11:30 - 12:20,Eng II 4-21,HATFIELD,m1
JPO 161,S2,T02,E,T1,Tuesday,08:30 - 09:20,Eng II 4-38,HATFIELD,b1
JPO 161,S2,T02,E,T2,Wednesday,11:30 - 12:20,Eng II 3-34,HATFIELD,b1
JPO 161,S2,T02,E,T3,Friday,10:30 - 11:20,Eng II 4-21,HATFIELD,b1
JPO 161,S2,T03,E,T1,Tuesday,08:30 - 09:20,Eng II 4-38,HATFIELD,m1
JPO 161,S2,T03,E,T2,Wednesday,14:30 - 15:20,Eng II 4-21,HATFIELD,m1
JPO 161,S2,T03,E,T3,Friday,12:30 - 13:20,Eng II 4-21,HATFIELD,m1
JPS 121,S2,G01,E,L1,Monday,07:30 - 08:20,HB 4-9,HATFIELD,
JPS 121,S2,G01,E,L2,Thursday,14:30 - 15:20,HB 4-9,HATFIELD,
JPS 121,S2,G51,E,L1,Monday,09:30 - 10:20,Aldoel 3,GROENKLOOF,
JPS 121,S2,G51,E,L2,Tuesday,12:30 - 13:20,Aldoel 3,GROENKLOOF,
JPS 121,S2,G52,E,L1,Tuesday,11:30 - 12:20,Aldoel 3,GROENKLOOF,
JPS 121,S2,G52,E,L2,Friday,12:30 - 13:20,Aldoel 3,GROENKLOOF,
JPS 121,S2,G53,E,L1,Monday,13:30 - 14:20,Aldoel 3,GROENKLOOF,
JPS 121,S2,G53,E,L2,Thursday,09:30 - 10:20,Aldoel 3,GROENKLOOF,
JPS 121,S2,G54,E,L1,Wednesday,14:30 - 15:20,Aldoel 2,GROENKLOOF,
JPS 121,S2,G54,E,L2,Friday,08:30 - 09:20,Aldoel 1,GROENKLOOF,
JPS 121,S2,G55,E,L1,Monday,10:30 - 11:20,Aldoel 2,GROENKLOOF,
JPS 121,S2,G55,E,L2,Tuesday,10:30 - 11:20,Aldoel 3,GROENKLOOF,
JPS 121,S2,G56,E,L1,Wednesday,13:30 - 14:20,Aldoel 2,GROENKLOOF,
JPS 121,S2,G56,E,L2,Friday,09:30 - 10:20,Aldoel 2,GROENKLOOF,
JSP 200,Y,G51,E,L1,Wednesday,15:30 - 16:20,Lecture Theatre L5,GROENKLOOF,
JSP 300,S1,G51,E,L1,Wednesday,10:30 - 12:20,Aldoel Bld 2-83/84,GROENKLOOF,
JSP 451,Q1,G51,E,L1,Monday,13:30 - 15:20,Aldoel Bld 2-83/84,GROENKLOOF,
JSP 451,Q1,G51,E,P1,Thursday,14:30 - 16:20,Aldoel Bld 2-83/84,GROENKLOOF,
JSP 454,Q4,G51,E,L1,Tuesday,07:30 - 09:20,Aldoel Bld 2-83/84,GROENKLOOF,
JSP 454,Q4,G51,E,P1,Thursday,09:30 - 11:20,Aldoel Bld 2-83/84,GROENKLOOF,
JST 320,S1,G51,E,L1,Monday,10:30 - 12:20,Lecture Theatre L4,GROENKLOOF,
JST 320,S1,G51,E,L2,Thursday,12:30 - 14:20,Lecture Theatre L9,GROENKLOOF,
JSU 110,S1,G01,E,P1,Thursday,12:30 - 14:20,Eng III - 7,HATFIELD,B1C1M1N1S1
JSU 110,S1,G02,E,P1,Thursday,15:30 - 17:20,Eng III - 7,HATFIELD,b1c1e1m1n1p1r1s1z1
JSU 110,S1,G03,E,P1,Wednesday,12:30 - 14:20,Eng III - 7,HATFIELD,E1P1R1Z1
JSU 120,S2,G01,E,P1,Monday,10:30 - 12:20,Eng III - 7,HATFIELD,C1E1N1P1S1Z1
JSU 120,S2,G02,E,P1,Thursday,11:30 - 13:20,Eng III - 7,HATFIELD,B1M1R1
JSU 120,S2,G03,E,P1,Wednesday,12:30 - 14:20,Eng III - 7,HATFIELD,b1c1e1m1n1p1r1s1z1
JSW 200,Y,G51,E,L1,Monday,13:30 - 14:20,Lecture Theatre L9,GROENKLOOF,
JSW 300,S2,G51,E,L1,Tuesday,15:30 - 17:20,Aldoel Bld 2-83/84,GROENKLOOF,
JSW 451,Q1,G51,E,L1,Tuesday,13:30 - 15:20,Aldoel Bld 2-83/84,GROENKLOOF,
JSW 451,Q1,G51,E,P1,Wednesday,15:30 - 17:20,Aldoel Bld 2-83/84,GROENKLOOF,
JSW 454,Q4,G51,E,L1,Wednesday,15:30 - 17:20,Aldoel Bld 3-12,GROENKLOOF,
JSW 454,Q4,G51,E,P1,Friday,15:30 - 17:20,Aldoel Bld 3-12,GROENKLOOF,
JTT 110,S1,G51,E,L1,Monday,15:30 - 17:20,Technica 1-18,GROENKLOOF,
JTT 110,S1,G51,E,L2,Friday,15:30 - 17:20,Technica 1-18,GROENKLOOF,
JTT 120,S2,G51,E,L1,Tuesday,13:30 - 15:20,Technica 1-18,GROENKLOOF,
JTT 120,S2,G51,E,L2,Thursday,09:30 - 10:20,Technica 1-18,GROENKLOOF,
JTT 120,S2,G51,E,P1,Thursday,10:30 - 11:20,Technica 1-18,GROENKLOOF,
JTT 230,S1,G51,E,L1,Monday,13:30 - 15:20,Technica 1-18,GROENKLOOF,
JTT 230,S1,G51,E,P1,Thursday,07:30 - 09:20,Aldoel Bld 1-84/IT-50 Lab,GROENKLOOF,
JTT 240,S2,G51,E,L1,Wednesday,09:30 - 11:20,Technica 1-18,GROENKLOOF,
JTT 240,S2,G51,E,P1,Friday,08:30 - 10:20,Technica 1-18,GROENKLOOF,
JTT 330,S1,G51,E,L1,Tuesday,13:30 - 15:20,Technica 1-18,GROENKLOOF,
JTT 330,S1,G51,E,P1,Thursday,12:30 - 14:20,Aldoel Building IT-32 AIM Lab,GROENKLOOF,
JTT 340,S2,G51,E,L1,Wednesday,07:30 - 09:20,Technica 1-18,GROENKLOOF,
JTT 340,S2,G51,E,P1,Thursday,07:30 - 09:20,Technica 1-18,GROENKLOOF,
JUR 110,S1,G01,E,L1,Tuesday,14:30 - 15:20,Thuto 1-1,HATFIELD,
JUR 110,S1,G01,E,L2,Wednesday,09:30 - 10:20,Thuto 1-1,HATFIELD,
JUR 110,S1,G01,E,L3,Thursday,11:30 - 12:20,Thuto 3-2,HATFIELD,
JUR 110,S1,G01,E,LP1,Friday,08:30 - 09:20,EMS 4-150,HATFIELD,
JUR 110,S1,G01,E,LP1,Friday,08:30 - 09:20,IT 2-26,HATFIELD,
JUR 110,S1,G02,E,LP1,Friday,11:30 - 12:20,IT 2-23,HATFIELD,
JUR 110,S1,G02,E,LP1,Friday,11:30 - 12:20,IT 4-4,HATFIELD,
JUR 110,S1,G03,E,LP1,Friday,12:30 - 13:20,IT 2-23,HATFIELD,
JUR 110,S1,G03,E,LP1,Friday,12:30 - 13:20,IT 4-4,HATFIELD,
JUR 120,S2,G01,E,L1,Tuesday,14:30 - 15:20,Thuto 3-1,HATFIELD,
JUR 120,S2,G01,E,L2,Wednesday,14:30 - 16:20,Thuto 1-1,HATFIELD,
JUR 120,S2,G01,E,L3,Friday,08:30 - 09:20,HB 4-1,HATFIELD,
JUR 120,S2,G01,E,L3,Friday,08:30 - 09:20,HB 4-12,HATFIELD,
JUR 120,S2,G01,E,L3,Friday,08:30 - 09:20,HB 4-13,HATFIELD,
JUR 120,S2,G02,E,L1,Tuesday,13:30 - 14:20,Thuto 3-1,HATFIELD,
JUR 120,S2,G02,E,L2,Wednesday,08:30 - 10:20,Thuto 3-1,HATFIELD,
JUR 120,S2,G02,E,L3,Friday,11:30 - 12:20,HB 4-1,HATFIELD,
JUR 120,S2,G02,E,L3,Friday,11:30 - 12:20,HB 4-12,HATFIELD,
JUR 120,S2,G02,E,L3,Friday,11:30 - 12:20,HB 4-13,HATFIELD,
JUR 310,S1,G01,E,L1,Thursday,12:30 - 14:20,Centenary 6,HATFIELD,
JUR 310,S1,G02,E,L1,Friday,13:30 - 15:20,Louw hall,HATFIELD,
JUR 420,S2,G01,E,L1,Thursday,08:30 - 10:20,Law building 1-31,HATFIELD,
JVB 210,S1,G51,E,L1,Monday,09:30 - 11:20,Aldoel Bld 2-42,GROENKLOOF,
JVB 210,S1,G51,E,L2,Wednesday,13:30 - 14:20,Aldoel Bld 3-22,GROENKLOOF,
JVB 220,S2,G51,E,L1,Monday,11:30 - 12:20,Aldoel Bld 1-133,GROENKLOOF,
JVB 220,S2,G51,E,L2,Tuesday,09:30 - 11:20,Aldoel Bld 1-133,GROENKLOOF,
JVK 130,S1,G51,E,L1,Wednesday,11:30 - 13:20,Lecture Theatre L6,GROENKLOOF,
JVK 130,S1,G51,E,P1,Thursday,08:30 - 10:20,Lecture Theatre L5,GROENKLOOF,
JVK 300,S2,G51,E,L1,Tuesday,09:30 - 11:20,Lecture Theatre L9,GROENKLOOF,
JVK 300,S2,G51,E,P1,Wednesday,13:30 - 15:20,Lecture Theatre L9,GROENKLOOF,
JVK 400,Q1,G51,E,L1,Tuesday,09:30 - 11:20,Aldoel Bld 2-87/88,GROENKLOOF,
JVK 400,Q1,G51,E,P1,Friday,08:30 - 10:20,Aldoel Bld 2-87/88,GROENKLOOF,
JVK 400,Q4,G52,E,L1,Tuesday,09:30 - 11:20,Aldoel Bld 2-87/88,GROENKLOOF,
JVK 400,Q4,G52,E,P1,Thursday,10:30 - 12:20,Aldoel Bld 2-87/88,GROENKLOOF,
JWG 311,S1,G51,E,L1,Wednesday,12:30 - 14:20,Lecture Theatre L3,GROENKLOOF,
JWG 311,S1,G51,E,P1,Monday,14:30 - 16:20,Lecture Theatre L3,GROENKLOOF,
JWG 321,S2,G51,E,L1,Monday,09:30 - 11:20,Aldoel Bld 3-25,GROENKLOOF,
JWG 321,S2,G51,E,P1,Tuesday,12:30 - 14:20,Aldoel Bld 3-25,GROENKLOOF,
