Module,Offered,Group,Language,Activity,Day,Time,Venue,Campus,Study Prog
ENV101,S1,G51,E,L1,Monday,14:30 - 15:20,Aldoel 1,GROENKLOOF,
ENV101,S1,G51,E,L2,Wednesday,09:30 - 10:20,Aldoel 1,GROENKLOOF,
ENV201,S1,G01,E,L1,Tuesday,16:30 - 17:20,Thuto 3-1,HATFIELD,
ENV201,S1,G01,E,L2,Wednesday,07:30 - 08:20,Large Chemistry Hall,HATFIELD,
ENV301,S1,G01,E,L1,Monday,09:30 - 10:20,Consult Department,HATFIELD,
ENV301,S1,G01,E,L2,Wednesday,08:30 - 09:20,Geography 1-2,HATFIELD,
ENV301,S1,T01,E,T1,Tuesday,13:30 - 14:20,Geography 1-2,HATFIELD,
ENV301,S1,T02,E,T1,Thursday,14:30 - 15:20,Geography 1-2,HATFIELD,
EPE321,S2,G01,E,L1,Monday,09:30 - 11:20,Eng I 1-4,HATFIELD,R3
EPE321,S2,G01,E,L2,Thursday,09:30 - 10:20,Eng II 3-34,HATFIELD,R3
EPE321,S2,G01,E,P1,Monday,13:30 - 16:20,Eng II 3-34,HATFIELD,R3
EPE321,S2,G01,E,P1,Monday,13:30 - 16:20,Eng III - Net Lab A,HATFIELD,R3
EPE321,S2,G01,E,P1,Monday,13:30 - 16:20,Eng III - Net Lab B,HATFIELD,R3
EPE321,S2,G01,E,P1,Monday,13:30 - 16:20,Eng III - Net Lab C,HATFIELD,R3
EPE321,S2,G01,E,T1,Thursday,10:30 - 11:20,Eng II 3-34,HATFIELD,R3
EPR400,Y,G01,E,L1,Tuesday,14:30 - 15:20,AE Annex,HATFIELD,E4Z4
EPR402,Y,G01,E,L1,Tuesday,14:30 - 15:20,AE Annex,HATFIELD,R4
EPY423,S2,G01,B,L1,Thursday,11:30 - 12:20,Eng III - 6,HATFIELD,E4R4Z4
ERD320,S2,G01,E,L1,Tuesday,07:30 - 09:20,vd Bijl Hall,HATFIELD,R3
ERD320,S2,G01,E,P1,Tuesday,13:30 - 16:20,Eng III - Electronic Lab B,HATFIELD,R3
ERD320,S2,G01,E,T1,Wednesday,09:30 - 10:20,vd Bijl Hall,HATFIELD,R3
ERF222,S2,G01,E,L1,Monday,15:30 - 16:20,Thuto 3-1,HATFIELD,
ERF222,S2,G01,E,L2,Tuesday,11:30 - 12:20,AE du Toit Auditorium,HATFIELD,
ERF222,S2,G01,E,L3,Wednesday,07:30 - 08:20,Thuto 3-2,HATFIELD,
ERF222,S2,G01,E,L4,Friday,09:30 - 10:20,Roos hall,HATFIELD,
ERF222,S2,G02,E,L1,Monday,08:30 - 09:20,Law building 1-54,HATFIELD,
ERF222,S2,G02,E,L2,Tuesday,07:30 - 08:20,Law building 1-54,HATFIELD,
ERF222,S2,G02,E,L3,Wednesday,11:30 - 12:20,Law building 1-54,HATFIELD,
ERF222,S2,G02,E,L4,Friday,09:30 - 10:20,Law building 1-54,HATFIELD,
ERP420,Q1,G01,E,L1,Thursday,08:30 - 10:20,Eng I 1-2,HATFIELD,R4
ERP420,Q1,G01,E,P1,Thursday,13:30 - 16:20,Eng III - Net Lab A,HATFIELD,R4
ERP420,Q1,G01,E,P1,Thursday,13:30 - 16:20,Eng III - Net Lab B,HATFIELD,R4
ERP420,Q1,G01,E,P1,Thursday,13:30 - 16:20,Eng III - Net Lab C,HATFIELD,R4
ERP420,Q1,G01,E,T1,Monday,14:30 - 15:20,Eng II 3-31,HATFIELD,R4
ERP420,Q3,G02,E,L1,Tuesday,12:30 - 14:20,Eng II 4-38,HATFIELD,R4
ERP420,Q3,G02,E,P1,Thursday,08:30 - 11:20,Eng III - Net Lab A,HATFIELD,R4
ERP420,Q3,G02,E,P1,Thursday,08:30 - 11:20,Eng III - Net Lab B,HATFIELD,R4
ERP420,Q3,G02,E,P1,Thursday,08:30 - 11:20,Eng III - Net Lab C,HATFIELD,R4
ERP420,Q3,G02,E,T1,Thursday,12:30 - 13:20,Eng I 1-3,HATFIELD,R4
ERS220,S2,G01,E,L1,Monday,11:30 - 12:20,AE Annex,HATFIELD,e3r3z3 E2R2Z2
ERS220,S2,G01,E,L2,Tuesday,11:30 - 12:20,AE Annex,HATFIELD,e3r3z3 E2R2Z2
ERS220,S2,G01,E,L3,Wednesday,13:30 - 14:20,vd Bijl Hall,HATFIELD,e3r3z3 E2R2Z2
ERS220,S2,G01,E,P1,Wednesday,14:30 - 17:20,Eng III - Electronic Lab A,HATFIELD,e3r3z3 E2R2Z2
ERS220,S2,G01,E,P1,Wednesday,14:30 - 17:20,Eng III - Electronic Lab B,HATFIELD,e3r3z3 E2R2Z2
ERS220,S2,G01,E,P1,Wednesday,14:30 - 17:20,Eng III - Electronic Lab C,HATFIELD,e3r3z3 E2R2Z2
ERS220,S2,G01,E,T1,Thursday,11:30 - 12:20,AE Annex,HATFIELD,e3r3z3 E2R2Z2
ESC320,S2,G01,E,L1,Monday,10:30 - 11:20,Eng II 2-37,HATFIELD,Z3
ESC320,S2,G01,E,L2,Tuesday,10:30 - 11:20,Eng II 4-21,HATFIELD,Z3
ESC320,S2,G01,E,L3,Thursday,08:30 - 09:20,Eng II 3-31,HATFIELD,Z3
ESC320,S2,G01,E,P1,Thursday,14:30 - 17:20,Eng II 3-40,HATFIELD,Z3
ESC320,S2,G01,E,P1,Thursday,14:30 - 17:20,Eng III - Electronic Lab B,HATFIELD,Z3
ESC320,S2,G01,E,P1,Thursday,14:30 - 17:20,Eng III - Electronic Lab C,HATFIELD,Z3
ESC320,S2,G01,E,T1,Thursday,13:30 - 14:20,Eng II 4-36,HATFIELD,Z3
ESP411,S1,G01,E,L1,Monday,09:30 - 11:20,Eng III - 2,HATFIELD,R4Z4
ESP411,S1,G01,E,L2,Friday,08:30 - 09:20,Eng III - 2,HATFIELD,R4Z4
ESP411,S1,G01,E,P1,Tuesday,10:30 - 13:20,Eng III - Electronic Lab A,HATFIELD,R4Z4
ESP411,S1,G01,E,P1,Tuesday,10:30 - 13:20,Eng III - Electronic Lab B,HATFIELD,R4Z4
ESP411,S1,G01,E,P1,Tuesday,10:30 - 13:20,Eng III - Electronic Lab C,HATFIELD,R4Z4
ESP411,S1,G01,E,T1,Friday,09:30 - 10:20,Eng III - 2,HATFIELD,R4Z4
ESS400,Y,G01,E,L1,Friday,15:30 - 17:20,Roos hall,HATFIELD,
EWE320,S2,G01,E,L1,Tuesday,07:30 - 09:20,vd Bijl Hall,HATFIELD,E3
EWE320,S2,G01,E,P1,Tuesday,13:30 - 16:20,Eng III - Electronic Lab C,HATFIELD,E3
EWE320,S2,G01,E,T1,Wednesday,09:30 - 10:20,vd Bijl Hall,HATFIELD,E3
FAR381,S1,G01,E,L1,Monday,14:30 - 16:20,IT 4-5,HATFIELD,
FAR382,S2,G01,E,L1,Thursday,14:30 - 16:20,IT 2-26,HATFIELD,
FBS110,S1,G01,E,L1,Monday,15:30 - 17:20,Muller hall,HATFIELD,B3
FBS110,S1,G01,E,L2,Tuesday,10:30 - 11:20,Te Water hall,HATFIELD,B3
FBS112,S1,G01,E,L1,Monday,15:30 - 17:20,IT 4-1,HATFIELD,
FBS112,S1,G01,E,L2,Thursday,13:30 - 14:20,IT 4-5,HATFIELD,
FBS121,S2,G01,E,L1,Tuesday,08:30 - 10:20,EMS 4-151,HATFIELD,
FBS121,S2,G01,E,L2,Friday,11:30 - 12:20,EMS 4-151,HATFIELD,
FBS121,S2,G02,E,L1,Tuesday,11:30 - 13:20,Centenary 6,HATFIELD,
FBS121,S2,G02,E,L2,Friday,09:30 - 10:20,EMS 4-151,HATFIELD,
